barcode;price;due_data;stock
8906082150997;15.6; 2024-10;213
7591585377173;127.26; 2025-11;439
7591585377166;132.09; 2026-03;252
720524031143;109.2;2024-12;228
720524031150;136.5;2024-12;113
7597758000091;103.99; 2025-06;228
7597758000107;130.0; 2025-06;178
7590027000730;114.09;2025-11;377
7599112000334;845.0; 2026-10;24
8470006845608;869.94; 2025-01;27
7591243805420;435.5; 2025-11;275
7592025101037;331.5;2027-10;110
7592025101068;331.5;2027-08;71
7592025101044;331.5;2027-08;41
7591585260055;297.39; 2028-08;111
7591519000405;159.11; 2025-11;77
616513702685;119.65; 2030-12;16
813333013520;305.5; 2034-01;76
7592827000767;438.52; 2033-01;4
7597467000535;34.55;2026-04;191
813333013926;22.75;2026-12;314
7703332003079;496.6;2025-10;40
7591821903326;218.4; 2027-05;1072
7597773000915;152.97; 2025-11;10
7597773000489;186.02; 2026-02;183
7591808525114;118.89; 2028-06;29
813333012707;2340.0;2034-01;4
813333012691;2340.0;2034-01;11
813333012684;2340.0;2034-01;8
7591096000119;527.29;2029-02;189
7591243807127;1153.75; 2026-01;27
7591243807202;208.0; 2026-01;475
7591821210882;777.4; 2025-09;631
7591821210615;165.1; 2026-11;462
7591821210592;468.0; 2026-11;127
7591821902701;450.72; 2028-12;2509
7591818213407;128.64; 2026-06;258
7591818716755;128.64; 2026-09;954
7750778001022;512.2;2025-04;19
7509546680637;196.26;2026-02;24
723592772673;627.9; 2028-08;6
723592772703;873.6; 2028-08;46
723592772994;113.75; 2028-07;76
723592773106;61.43; 2026-12;31
796029455241;382.2; 2028-08;47
796029455210;382.2; 2028-08;57
796029455289;409.5; 2028-08;41
742033994689;40.95;2028-08;155
742033994726;40.95;2028-06;91
742033994719;40.95;2028-06;145
742033994702;40.95;2028-02;166
742033994696;102.38;2028-08;19
742033994733;40.95;2028-08;90
7795368001754;344.5; 2026-09;253
7591651896805;168.17; 2025-10;142
7591243807370;143.0; 2026-01;382
7592601301585;287.77;2025-10;1724
7592601301578;197.77;2026-11;1312
7594000490204;261.56;2025-10;289
7594000850077;69.07;2025-12;582
7594000850985;85.32;2025-11;395
7594000851562;86.13;2027-02;213
7591818132029;157.17; 2025-04;127
7592348204002;112.13; 2026-07;211
7598484000034;74.1;2026-03;3822
7598484000041;77.35;2026-03;2753
7592454891448;117.07; 2026-02;672
7592215000171;72.24; 2024-11;185
7592215000386;79.33;2024-11;164
7598650000189;177.45; 2026-11;131
7598252101536;477.57;2025-03;188
7709990706628;2625.95; 2026-07;4
8908010870274;777.57;2024-12;58
7598084000892;106.17;2025-09;9
781100195734;206.86;2025-09;52
7592454889513;201.33; 2026-01;2590
7592454000437;206.27; 2026-02;1848
7592454000444;194.87; 2026-02;3216
7592454889629;124.37; 2025-07;116
7592454000734;152.92; 2025-03;368
7592454536370;136.14; 2026-02;1522
7592454536271;151.33; 2026-02;2874
7592090000518;352.64;2027-01;53
7592090001607;337.12;2027-02;181
7592090001584;445.28;2026-11;1
7592090000020;212.65;2027-02;57
7592090000075;201.16;2026-10;125
7592090000341;130.87;2026-08;85
7592090000358;130.87;2026-03;30
7592090000037;239.76;2027-01;481
7592090000372;189.45;2027-02;44
7592090000389;252.71;2026-10;51
7592090000402;269.13;2026-01;1
7592090000334;274.21;2026-08;251
7592090000167;387.01;2027-01;70
7592090000419;271.71;2027-01;72
7592090000433;376.82;2027-01;50
7592090000143;284.47;2027-01;43
7592090000150;485.71;2026-09;77
7592090000426;652.99;2025-12;23
7592090001577;412.89;2027-02;26
7592090000396;265.16;2027-01;62
7592090000464;211.46;2026-08;13
7592090001546;244.37;2027-01;2
7592090001362;194.31;2026-11;15
7592090001348;403.35;2026-09;45
7592090000495;259.81; 2026-07;27
7591062901105;89.05;2026-03;178
7591062901082;117.51;2026-03;174
7591062902379;58.25;2026-12;1343
7591062902546;116.99;2024-11;2290
7591062902539;107.86;2026-11;1837
7591062000150;183.0;2026-01;958
7591062013082;105.31;2026-09;1196
7591062010616;155.42;2024-10;435
7592454891363;96.28; 2026-02;1233
7592454891370;96.28; 2026-02;1180
7592454891332;120.84; 2024-11;326
7592454891349;120.84; 2026-03;190
7591196002112;397.98; 2025-11;668
7591196000668;426.65;2026-02;8932
7591196000644;248.11;2026-02;630
7591196006134;262.74;2025-03;609
7460840419159;990.25; 2025-06;102
795853122237;419.8;2025-08;54
7598252101529;401.1;2025-03;15
730170649210;461.18;2026-05;130
7591096000898;526.93;2025-07;697
7591096000126;347.06;2025-01;54
7591955001004;301.6;2028-02;156
7591955000991;279.5;2028-01;206
7591619001050;520.0;2028-01;877
7703763861002;364.6; 2026-03;491
7800061065306;3764.8;2026-04;9
7800061001601;4706.0;2025-09;9
756029628304;147.42; 2026-06;15
756029628311;163.8;2026-06;46
8908010763101;159.9; 2025-10;109
7750215025475;982.96; 2026-07;42
7592601000372;119.55;2025-09;292
7592601000389;259.44;2025-11;14
8904306502157;724.75; 2025-12;30
7594001101451;178.1;2027-02;344
7598252101406;954.67;2025-05;55
7598127001053;128.96;2026-03;445
7591096000027;408.94;2025-03;96
7598055000258;51.82; 2026-06;166
7730979090568;534.04; 2025-07;49
813333011519;494.0;2033-01;5
813333011502;322.4;2034-01;52
813333011489;322.4;2033-01;5
7796285278663;173.16;2026-02;1032
7591808000086;133.98; 2027-02;138
75971748;133.04; 2027-02;7
7591808525077;111.34; 2025-10;62
7593089001103;209.3; 2025-11;12
7591196003065;272.39; 2025-10;1342
669238000185;239.85;2027-08;17
733739100047;684.45; 2028-03;80
7593533000393;99.1; 2026-11;58
7597134002190;242.85;2025-11;30
669238000178;254.48;2027-06;12
646824202031;227.23; 2025-12;166
7592253000959;299.0;2027-01;126
7593089001097;182.0;2026-02;7
7592601100751;196.17;2026-02;498
7592601100799;264.8;2025-10;196
7592601100744;136.1;2025-10;240
7591519001105;296.4; 2026-12;2548
7591519008487;112.22; 2027-02;2778
7591243807554;351.0; 2025-06;32
7591243807585;351.0;2025-06;109
7591616002159;202.32;2025-11;41
7592601100232;151.71;2027-06;116
7592601303558;236.94;2027-07;115
7592601100249;93.98;2025-07;594
7591020080620;463.26;2029-01;570
7591020080637;324.22;2028-10;260
7591519000962;317.66; 2026-06;544
7591519001006;244.84; 2026-08;545
5368105;676.78; 2025-08;192
7592454003360;88.63; 2026-02;788
7590027002864;211.25; 2026-03;1133
7590027002857;162.5; 2026-03;2290
7593090002823;157.87; 2025-07;111
7406076100034;193.67; 2025-04;21
7591585111661;361.82; 2025-10;344
7591585112620;324.0; 2025-10;419
7591651001339;132.68;2025-10;157
7597467000511;33.83;2028-05;96
7596466000010;107.69; 2026-07;39
7596466000027;107.69; 2026-07;54
724373531090;122.88; 2025-05;97
781100195765;166.99; 2026-05;82
724373531083;233.97; 2026-12;45
7401156603634;202.54; 2025-05;14
7591519051285;97.93; 2027-01;815
7591519000290;56.85; 2027-02;449
7591519051292;138.01; 2026-09;643
7598127001510;95.68;2025-04;165
7592616576145;66.09; 2025-11;333
7598008001448;189.54; 2025-07;12
7703763100194;81.51; 2026-11;794
7750215000632;193.1; 2026-08;83
8903489000153;80.6; 2025-08;100
7468999187295;184.99;2027-05;34
7468999187301;225.45; 2027-02;16
7597758000503;167.05; 2025-04;271
7598578000063;84.21;2026-04;363
8906005117649;52.0; 2025-01;343
7591020003179;143.26; 2028-10;12
7591585278265;204.85; 2029-02;3317
756029628274;81.9;2025-02;83
7591243807813;266.5; 2026-01;328
7591243807820;214.5; 2026-02;390
7591285000470;650.0;2026-09;3
8903726243626;608.7;2024-10;5
7598869002240;123.64;2026-06;237
7591243807868;318.5; 2027-09;109
7591285000135;866.41;2026-12;3
7592946000341;318.85;2026-02;28
7591285000869;812.18;2027-03;17
7591651930967;136.5; 2026-01;269
7592710004285;292.14; 2027-01;26
7592710003769;159.85; 2027-02;352
7592710000416;282.91; 2027-02;212
7702031501442;192.95; 2025-08;80
7702031500605;39.63; 2025-08;57
7702031500315;62.75; 2025-10;60
7702031504474;131.62; 2025-08;68
7790010616751;192.95;2025-08;66
7702031501398;39.63; 2025-08;12
7702031504009;62.75;2025-07;42
7702031969341;131.62; 2025-08;61
7591585111050;221.83; 2026-08;202
7591585110114;552.89; 2025-07;148
7730564139023;373.64; 2025-09;112
7591585112323;358.53; 2027-05;485
7592710000959;282.91; 2026-05;7
7592637007741;210.68;2025-07;7
7591519007053;91.03; 2025-10;648
7591519007640;156.16; 2026-01;508
7591519007633;75.91; 2026-02;1277
7591519001198;150.38; 2026-01;299
7591519001204;275.3; 2026-01;565
7591519001174;119.6; 2025-09;226
7597758000466;158.76; 2025-06;202
7598176000267;103.74; 2025-06;6
7598127001626;45.76;2025-04;1021
7598252101666;115.43;2025-04;920
7592616576657;181.49; 2026-02;286
7592616576619;95.8;2026-02;447
7592616576626;108.24; 2025-09;291
8908020242252;39.0;2026-06;582
7591585475640;91.36; 2026-03;576
7591585375643;163.42; 2026-01;3
7591585375636;128.18; 2025-11;112
7591585475633;68.81; 2026-03;888
8470008037186;97.41; 2025-03;189
7598008000267;257.99; 2025-12;7
7598008000250;210.6; 2025-12;8
7703763712724;150.02; 2025-12;3321
8906046792294;119.54; 2025-03;2
7590027002376;106.0;2026-07;39
7590027002208;109.08;2025-10;522
7593090002519;124.98; 2025-10;15
7593090002502;102.26; 2025-10;20
7592432009728;177.45;2026-05;502
7592946006008;339.07;2025-01;8
7592710003790;183.89; 2026-02;26
7592710000447;259.34; 2027-02;43
733739100245;410.67; 2027-10;9
646824229069;324.83; 2025-12;13
7592430000178;308.88;2025-06;10
7592946007104;339.07;2026-10;69
7592710000454;282.91; 2027-03;486
7597134002121;249.95;2026-01;89
7597467000290;1229.8;2026-04;4
7597467000306;1352.78;2028-02;6
7597467000320;1352.78;2028-11;1
10813333011202;1014.0;2027-09;18
732064572987;409.5; 2028-01;3
732064573014;409.5; 2026-09;1
732064573045;409.5; 2026-09;1
7702418004399;272.65; 2024-11;762
7702418004986;325.31; 2025-11;98
7593090002137;158.47; 2026-06;140
7591519003208;185.67; 2025-12;137
7591519001273;260.56; 2025-06;1012
7597758000244;169.12; 2025-05;280
7598176000380;108.65; 2025-02;1100
675696259997;111.8;2026-04;532
7598578000711;117.26;2026-07;767
7598578000070;123.12;2026-09;1010
7598252000488;171.21;2025-08;46
7598252101123;135.2;2026-04;13
8906082150645;88.4;2026-06;1887
7598828000881;94.15; 2026-02;2
7591585270207;198.52; 2027-03;216
7591585470225;222.03; 2027-01;654
7703763784738;203.1; 2025-10;790
7703763226054;250.08; 2025-12;1078
7707236120900;560.01; 2026-05;57
7707236121044;527.07; 2026-05;32
7707236123307;898.85; 2026-10;34
6921875010793;120.19; 2025-06;41
7598295000087;59.28; 2024-09;767
7592803004086;304.2; 2025-11;88
7591519000894;612.61; 2025-04;295
7598252101017;216.91;2026-03;56
6930169708087;149.76;2025-06;350
7598578000704;205.21;2026-07;75
7598578000445;205.21;2025-09;216
8906082151031;130.0;2026-06;2219
7591585172228;513.2; 2025-11;61
7591062112242;243.32; 2025-11;650
7703281021353;234.0;2026-09;24
7703281021346;292.5;2026-09;25
7598127001954;1580.8;2026-09;19
7598252101086;374.28;2026-05;63
7707236121341;418.83; 2026-03;81
7598295000094;100.78; 2024-09;77
7707236121969;917.67; 2026-04;15
7599112000167;1592.5;2025-09;8
17598252101564;421.3;2025-03;274
7598295000032;53.35; 2024-09;264
7598295000148;71.14; 2025-12;107
8904324102810;917.15;2024-11;60
7591818111123;87.14; 2025-08;131
7591818116104;92.33; 2025-10;1042
7591818215050;114.63; 2026-02;1417
7593090001567;315.15; 2025-05;137
7593090001321;119.6; 2024-12;201
7592710003820;198.03; 2027-02;981
7592710000461;282.91; 2027-03;877
646824203069;347.35; 2026-11;53
7592430000031;302.64;2025-03;39
7592946168324;339.07;2026-08;54
7597134000691;249.44;2026-01;99
7592946005704;339.07;2026-10;220
27597297000471;248.2; 2034-01;24
27597297000181;248.2; 2034-01;19
27597297000235;241.49; 2034-01;46
27597297000495;228.07; 2034-01;17
27597297000204;228.07; 2033-01;10
27597297000228;214.66; 2034-01;42
17595751000893;186.82; 2034-01;7
17595751000909;186.82; 2034-01;5
17595751000855;226.45; 2034-01;2
27597297000259;207.95; 2033-01;2
27597297000242;228.07; 2034-01;28
17597297000528;254.9; 2034-01;25
27597297000198;241.49; 2034-01;47
27597297000488;241.49; 2034-01;5
27597297000501;181.12; 2034-01;41
27597297000211;181.12; 2034-01;46
7597297000286;36.34; 2034-01;7
7502003560565;535.46;2026-10;31
3499320003247;874.66;2026-03;17
3499320004473;973.26;2025-11;8
3499320003223;883.63;2026-06;17
3499320004497;705.3;2025-06;15
3499320004541;767.57;2025-09;11
772618233001;703.41; 2025-12;17
3499320003254;633.59;2026-09;22
3499320007986;1080.35; 2025-02;8
7897930777774;1169.05;2025-12;10
8430351066011;616.13;2026-03;11
8430351066035;749.64;2026-07;7
3499320012874;830.32;2026-05;24
7897930775794;910.52; 2026-06;12
7592432001654;94.61;2026-09;961
7598127001251;39.1;2025-04;2677
4256798;138.94; 2025-06;121
7598578000452;25.79;2026-08;2288
7592616083018;75.62; 2026-02;813
8906005118813;28.6; 2026-06;739
7591585174598;76.54; 2025-10;4681
7591585174581;36.95; 2027-01;585
8470006600665;85.83;2025-05;240
7598008000298;168.48; 2025-12;5
7592454138185;65.34; 2026-02;1633
7592454138239;86.03; 2027-02;8063
7750215003299;81.95; 2025-11;167
7592601100706;81.12;2026-01;649
7592601100690;37.3;2026-02;1271
7592601101147;173.5;2025-11;1416
7592601100928;120.56;2026-01;717
7592432901381;144.89;2025-10;572
7592432007649;248.94;2025-11;1142
7592432000138;167.31;2025-09;76
7592432900193;294.06;2027-01;161
75971243;47.85; 2025-06;143
112255004310;215.75;2026-12;36
7591635000532;108.51;2026-02;2
112255008264;189.84;2027-02;56
112255004648;178.53;2026-11;28
7592710000478;282.91; 2027-03;107
7592710003813;198.03; 2027-03;285
7597134002114;143.48;2026-01;37
7598055000272;140.0; 2025-06;456
7591061660102;42.94;2025-11;21
7591061660577;74.71; 2026-02;1
728417002584;97.84;2025-09;21
7591061660317;73.4; 2025-07;665
7591061660355;47.39; 2025-09;48
7591061660300;47.45;2025-10;31
7591061647264;58.51; 2025-12;63
7591061640326;50.97;2029-02;11
7591061660508;32.16;2026-02;513
7591061660218;93.16;2025-12;50
7591061660201;52.79;2025-11;8
646824208101;311.31; 2027-01;83
7501082242010;645.02; 2026-02;205
7800061080101;2117.7;2026-06;6
890410708034;816.99;2024-12;23
7591196000064;496.26;2025-08;117
8904250520900;131.82; 2026-11;28
7594000491744;182.0;2027-09;175
7591619519227;611.0;2025-06;470
745687143274;70.2; 2025-01;98
7592637000155;242.52; 2027-11;200
7592637000193;4631.25; 2026-11;15
7592803004116;128.7; 2027-11;65
7592803000118;146.9; 2027-11;240
7591519007060;69.82; 2026-04;148
9300601259204;656.5;2025-03;36
7595863714308;156.62; 2030-01;29
7703763268863;549.69; 2025-09;849
7468999187684;65.33; 2027-04;208
7591062901181;164.72;2027-03;654
7598252101055;61.56; 2026-06;782
6930169708179;74.88;2026-05;77
736372795694;72.18;2025-03;411
7597285000373;47.58;2026-08;349
6942189304378;63.73;2026-03;168
7591519001716;180.53; 2026-12;2203
7592349832235;70.98; 2026-01;240
7597758000077;43.13; 2025-04;612
7598176000021;62.79; 2025-07;67
7598127001541;183.04;2025-04;453
7598252101130;50.82;2026-10;474
7592616100012;79.81; 2027-01;237
8906005118387;52.0; 2025-12;513
0736372230249;43.88;2026-02;243
7591585573667;120.76; 2026-02;948
7598008000304;458.06; 2025-12;14
7703763997923;122.71; 2026-09;498
7703763301133;97.99; 2026-07;693
8436609070533;92.87; 2025-09;326
7598484001031;57.2; 2025-03;2756
7590027001010;146.28; 2026-02;87
7592637397064;165.01; 2025-07;119
7592637006683;296.57; 2025-09;158
7591165810083;963.3; 2024-07;5
8436609070588;60.74; 2025-10;365
7592454003315;264.25; 2026-01;212
7592430000086;214.97;2025-07;20
7598055000296;205.0; 2025-02;70
7591519000559;484.29; 2026-12;185
7591519316162;1054.31; 2026-09;140
7598252101819;825.77;2025-04;194
7597189000097;327.61;2026-08;17
787790457756;307.0; 2025-11;128
7592710005558;259.34; 2027-03;2230
7592430002639;232.67;2026-02;370
646824258069;328.84; 2026-12;962
733739012906;760.5; 2028-09;2
7597134000981;225.62; 2026-02;1082
7592368003272;247.0; 2025-03;52
112345202237;151.2;2027-02;258
7594001450894;117.12;2025-09;47
7594001455820;182.52;2025-11;13
7591616002937;220.25;2026-11;858
7597134000868;214.97;2026-01;57
7591616000704;304.76;2027-02;727
7592368003449;147.68; 2025-03;141
7592946001171;298.74;2026-12;44
7596811001266;281.17;2024-11;21
7596811001273;281.17;2024-11;22
7596811001280;246.74;2024-11;33
7596811000061;162.76;2025-07;22
7596811000054;177.86;2025-07;24
7707236122881;3044.78; 2025-08;10
7591519003048;246.73; 2025-02;275
7598176000045;185.64; 2025-07;248
8470008307371;310.12;2025-04;125
7703763660131;282.33; 2025-08;867
7750215007167;512.43; 2026-05;84
7703153019976;277.08; 2026-10;176
7591196000095;154.09;2027-08;348
7591196000088;64.81; 2027-04;179
7591196003171;156.35; 2027-04;1119
7591196000101;156.35; 2027-05;716
8938540717015;357.5; 2025-07;346
7597285000397;162.5; 2026-07;531
7597285000403;201.89; 2026-07;594
7599112000198;299.0;2025-08;210
8903489001747;286.0;2025-11;284
7750215020647;462.51; 2025-09;104
678112736454;136.5; 2025-05;95
7591955000090;117.0;2028-02;18
7591955000106;150.8;2028-02;19
7591955000144;162.5;2026-05;117
7591955000120;188.5;2026-01;185
7591955000113;169.0;2026-02;118
7594000851371;114.57;2025-12;71
7594000851357;113.75;2025-06;216
7591955000175;145.6;2026-06;147
7591955000151;211.9;2026-01;189
7591955000168;210.6;2025-05;31
7591585112569;694.07; 2024-08;3
7401078900019;714.81;2025-06;219
7591821802735;405.6; 2025-11;593
7703281001928;811.2;2025-07;37
8904187881303;214.97; 2026-06;365
7597758000718;437.13; 2025-08;26
7597758000411;830.57; 2025-08;33
17709315171534;464.98; 2025-08;63
0736372230096;61.43;2025-07;381
7591585171030;189.18; 2025-08;152
7598582000011;338.91; 2026-02;229
8906081306876;202.29;2026-08;21
7401069004351;366.6; 2025-07;66
7460840417391;502.91;2026-10;104
7597830004818;4544.63; 2027-03;1
745687143311;78.0;2025-02;929
7591519007220;248.61; 2025-12;572
7592616584102;110.68; 2025-08;194
7594001101970;55.58;2025-11;305
7594001100577;107.45;2027-03;419
7598431000070;300.63; 2024-12;52
7592803003997;218.4; 2025-11;349
7592803001801;171.6; 2026-02;644
7592803000200;98.8; 2027-02;351
7592803004055;113.1; 2026-09;123
18904187829326;173.39; 2026-06;106
7594000491102;179.31;2026-08;384
7591619520599;221.0;2025-08;286
7594000491621;292.16;2026-08;356
7598578000360;134.45; 2024-10;69
7598578000612;117.26;2026-08;198
7598578000117;105.53;2025-09;2819
7598578000506;87.95;2025-09;241
7591020003148;112.0;2025-05;287
7591955000182;234.0;2025-10;315
7591619000299;195.0;2028-02;358
7591020080750;166.48;2029-01;261
7591020080767;272.09; 2028-11;465
7598484000829;76.7; 2026-09;245
7592637006287;194.19;2025-08;302
7597758000619;221.86; 2025-04;198
6972718560074;41.6;2024-12;843
7592616576886;99.41; 2025-10;162
8906005117670;15.6; 2024-12;6
8906082151536;74.1; 2025-04;286
7590027002024;120.09; 2026-02;35
7599112000013;114.4; 2026-10;163
7591818116043;56.02; 2026-11;4227
7591818215265;107.89; 2026-10;2373
7591818716724;114.11; 2026-07;125
7591818716700;132.78; 2027-10;818
7598127001992;108.16;2026-09;60
7800061105101;1129.44;2026-03;11
7598252000785;39.92;2025-12;53
7592368003432;854.88; 2025-10;8
7591616002951;174.15;2026-09;203
7591616002944;233.05;2026-10;51
7592710002854;129.66; 2025-05;17
7592946168553;249.69;2025-10;53
7597285000038;47.58;2025-06;119
7597285000052;51.48;2026-11;423
7592637000308;176.38; 2025-11;269
8904278590688;88.22;2025-04;17
7592616584140;135.49; 2026-08;177
7703763300051;208.78; 2026-02;2787
8904250520757;131.82; 2026-08;130
8904187829503;64.9;2025-09;272
8904250520764;106.47; 2026-08;291
8904187830677;52.73;2025-09;194
7591519000887;138.83; 2025-06;119
7591519000702;207.19; 2026-11;114
7597758000657;90.48;2025-11;2264
7597758000664;104.2;2026-09;1735
7592616110011;92.96; 2026-01;1433
7592616110028;146.17; 2025-11;700
7592616584157;158.03; 2026-05;538
7591585277459;123.25; 2026-09;150
7750215136249;93.73; 2027-10;447
7592432000459;91.26;2026-04;19
8904097387148;293.92; 2025-04;32
7591020001076;123.92; 2028-09;221
7591020001069;118.14; 2025-09;98
7592637000513;150.66; 2025-07;7
7592637000520;300.81; 2025-07;44
7592782001755;199.45;2025-12;22
7592194002265;123.5;2033-01;61
7592194002272;123.5;2030-12;45
7595863714247;138.65; 2030-01;34
7595863714230;138.65; 2030-01;32
7592253000928;299.0;2026-11;61
7591818716779;408.73;2026-04;63
7591818716786;352.2;2026-03;59
7591818000090;248.46; 2026-11;283
813333013544;572.0; 2034-01;48
7592710004339;264.58; 2025-05;56
7592710000492;212.19; 2026-10;49
7592710003837;155.6; 2025-08;13
7592946005889;203.39;2025-09;20
7592430000215;178.46;2025-09;10
854688003668;33.42;2025-01;32
854688003651;33.42; 2024-12;32
854688003644;33.42; 2024-12;9
7597134000264;264.15;2025-12;55
7597189000042;344.15;2026-11;22
7592430000543;361.4;2026-01;40
7592710002199;259.34; 2027-03;144
7593089000052;273.0; 2025-08;16
646824206060;327.94; 2027-02;10
7592946169697;351.23;2025-11;13
714439705541;283.73;2027-08;41
7592710005299;292.14; 2026-08;36
7592806132076;767.0;2026-02;205
813333015135;2275.0;2034-01;30
7599112000327;221.0; 2026-08;43
7591062010753;144.13;2025-08;900
7591062900900;238.72;2026-01;907
7509546660073;181.63;2025-02;97
7509546667744;262.78; 2034-01;11
7509546074313;138.7; 2034-01;6
7891024073070;140.12; 2034-01;9
7891024064313;261.36; 2034-01;7
7509546055152;222.2; 2034-01;8
7509546074405;222.2; 2034-01;4
7509546072531;222.2; 2034-01;11
7891024030806;136.34;2025-09;34
7891024179420;115.11;2025-10;39
7891024179925;150.02;2025-09;29
7891024136096;96.24;2026-11;33
7891024033050;96.24;2025-11;24
7891024028704;115.11;2026-11;47
7891024027998;164.18;2025-09;26
7891024028834;115.11;2026-10;10
7891024028018;188.24;2026-10;40
7509546664774;94.83;2024-08;2
7891024183083;78.79;2025-10;109
7509546066776;140.12; 2034-01;26
7509546651019;133.51;2025-11;31
7509546054650;133.51;2024-10;12
7501035911031;64.16;2026-02;541
7891024134702;29.25; 2026-12;1491
7591083018547;78.31;2026-02;154
7509546653402;179.27;2025-05;10
7509546653532;105.2;2025-12;112
7501035911369;117.0; 2025-10;95
7509546666990;188.24;2025-05;28
7509546665610;140.12;2025-01;4
7702010111501;32.08;2026-02;547
7509546000343;70.29;2026-01;78
7509546000985;53.31;2026-01;206
7509546056098;57.08; 2025-11;27
7591243810028;221.0;2025-10;353
7702870070598;143.0;2025-08;17
676194961405;217.22; 2026-10;81
7591635000563;92.47; 2026-02;19
7592710000508;330.06; 2027-03;17
7592710003851;226.33; 2026-05;17
7592806133080;83.2;2025-09;3
7592806137057;83.2;2025-08;80
7591020001052;158.87;2026-04;39
7591020007818;167.54; 2027-12;54
7591821210264;139.28; 2027-02;16299
781100195727;202.94;2025-01;4
8904091110162;357.5;2024-11;58
7707355056784;1624.75;2025-02;95
7703153013059;79.83; 2025-04;228
7591818000335;80.41; 2025-02;59
813333014695;338.0;2034-01;4
7592827001955;354.26; 2027-09;4
606110873017;96.71;2028-09;244
7750215029398;102.21; 2025-06;395
7861152102607;286.0; 2025-06;77
7591885003482;181.48; 2029-04;11
7596466002434;219.34; 2028-08;5
7596466002427;219.34; 2028-12;1
733739031532;821.34; 2028-08;16
7591818000298;127.09; 2025-10;150
7592601301707;215.81; 2026-04;154
5949056500544;2767.05;2026-03;29
5949056500100;2767.05;2025-09;124
7591619000923;78.0;2026-07;142
7591619520261;188.5;2026-09;1076
7591619520308;331.5;2027-01;62
7591619000930;80.6;2026-07;17
7591619520278;198.9;2027-01;235
7591619520285;126.1;2026-09;53
7591619520292;273.0;2026-08;107
7591619000954;184.6;2026-01;28
7591619520322;338.0;2026-09;103
7591619000947;158.6;2026-03;43
7591619520315;351.0;2027-02;78
7591619000657;208.0;2027-02;70
7591619517896;97.5;2027-01;148
7591619520339;273.0;2027-01;223
7591619000886;227.5;2026-05;86
7591619520360;444.6;2027-01;221
7591619000879;136.5;2026-03;94
7591619520353;318.5;2027-01;188
813333014558;214.5;2033-01;38
7592432000442;101.4;2026-04;16
7591196006356;221.94;2026-02;1749
7591196004604;377.25;2025-10;2908
7750778000360;312.0;2026-07;30
7591585265647;114.6; 2026-01;135
7591585365644;337.88; 2025-06;306
7591585265654;425.62;2025-06;101
7591585365637;105.95; 2025-11;365
7591585265630;256.66; 2025-09;641
7595481000098;268.91;2026-11;16
7591635000198;81.62; 2025-11;67
7591635000204;92.47; 2026-03;260
617748376252;351.0; 2026-09;27
7592710000072;282.91; 2027-02;447
617748376283;266.18;2027-09;208
7596548000624;66.81;2025-11;4
733739108067;926.8; 2026-10;38
7595751001381;26.42; 2026-07;41
7595751001374;26.42; 2026-08;27
7593723001025;54.04; 2027-01;6
7593723000868;72.38; 2027-01;37
7591248470104;103.32; 2026-01;31
7592368003463;742.56; 2026-08;6
7592368002251;698.88; 2025-09;1
112255006178;214.8;2026-01;94
787790472551;236.15; 2027-11;4
7591885000580;263.12; 2026-11;23
7598084000755;69.19;2026-02;26
7591885003321;161.2; 2027-07;12
7591248621209;99.84; 2025-11;34
710497525886;169.0;2027-01;116
7591821210349;300.3; 2025-11;192
7796285053468;600.6;2025-11;40
7591196000149;120.34;2026-06;84
7703763704118;119.81; 2024-10;39
7593090001789;131.56;2025-06;31
7592710000010;282.91; 2027-03;48
6223003734008;80.8; 2027-04;34
6223003734060;80.85; 2027-04;133
7597297000309;47.52;2027-07;101
7591619000671;124.8;2025-09;179
7591955558232;283.4;2026-05;443
7591619000688;156.0;2025-06;319
7591955558225;344.5;2026-02;217
7591619000893;110.5;2026-09;223
7591955558218;260.0;2026-09;1439
7592432005508;579.5;2026-06;181
7592432005515;751.37;2026-06;86
7501124181345;259.34;2028-01;362
7592803001603;132.6; 2026-11;68
7592803001610;132.6; 2026-10;140
7592601200482;140.71;2027-09;1173
7598176000595;354.9; 2025-07;39
7598176000601;245.7; 2025-07;57
8904187843707;301.85; 2026-03;93
7598578000278;117.26;2026-05;466
7791848265043;286.85;2025-07;95
7791848265029;193.48;2025-07;162
7599112000174;468.0;2026-10;190
7592454138857;90.35; 2026-11;436
7592803004109;247.0; 2025-05;121
7591243810868;214.5; 2026-01;584
7591243810905;201.5; 2026-01;248
7591619000862;221.0;2027-05;7
7594000490303;396.5;2027-09;341
8904250520917;223.59;2026-12;90
7591620531461;62.83;2024-11;90
7599112000228;468.0;2025-08;179
7593090002311;194.35;2025-10;418
7593090001680;348.63;2025-09;148
7592432900315;202.8;2024-10;70
7592432901411;101.4;2024-10;88
7592432900292;152.1;2025-05;75
7592432901398;98.85;2024-10;63
7592432900308;152.1;2025-05;51
7591585117670;356.11; 2025-08;220
7591585117632;315.84; 2024-09;211
7592806133110;124.8;2025-11;1050
7592806136036;136.5;2026-02;864
7592806112047;128.7;2026-04;11991
7598252000204;239.37;2025-07;24
7591519008203;681.27; 2026-11;283
7591519008197;229.83; 2027-02;1666
7591519000306;295.95; 2026-11;289
8470006794883;359.61; 2025-07;80
7592710000515;330.06; 2026-01;14
7591309002756;108.04; 2027-02;431
7591309002381;92.47;2027-01;226
7591616002050;97.32;2025-08;53
